,Unique Values,Count
3811,Statuette of man,1
3587,Statuette of the Child Amenemhab,1
3415,Statuette of the Goddess Taweret,1
2935,Statuette of the Vizier Iuy,1
5276,Statuette of the goddess Neith,1
5541,Statuette of woman,1
3946,Statuette of wrestlers,1
3696,Statuette representing Harpokrates,1
2036,"Statuette, Isis, Horus",1
5255,"Statuette, Neith",1
2791,"Statuette, Sakhmet",1
2168,"Statuette, cat",1
5527,"Statuette, striding man",1
575,Stela,3
2175,"Stela depicting Anubis and a mummy on a bed for for Pachom-alal, son of Peteharsomtous",1
3790,Stela fragments,1
1288,Stela from a Chapel Niche of Anu,1
1751,Stela in the Shape of a Pylon,1
5923,Stela of Aafenmut,1
3853,Stela of Aamtju,1
1970,"Stela of Amenemopet, a Priest of Senwosret I",1
3614,Stela of Amenhotep Adoring the Rising and Setting Sun,1
3970,Stela of Amennakht,1
5340,Stela of Ameny and his Wife Inet-Hapy,1
3579,Stela of Dedu,1
5304,Stela of Djedbastet,1
3578,Stela of Four Women,1
2945,Stela of Hetepi,1
2990,Stela of Inamennayefnebu,1
5558,Stela of Intef and Nesumontu,1
1256,"Stela of Intef and his wife, Dedetamun",1
1891,Stela of Ipunefer and Aashyt,1
1445,Stela of Itubaal and Masutu,1
3574,Stela of Khonsu,1
2932,Stela of Merneptah,1
1459,Stela of Nebiry with Nut before an offering table,1
3990,Stela of Pekysis,1
1235,Stela of Qenamun worshipping Amenhotep I and Senwosret I,1
5306,Stela of Saiah,1
1241,Stela of Seankhptah,1
1443,Stela of Siamun and Taruy worshipping Anubis,1
5305,Stela of Tatiaset,1
3852,Stela of Tetu and Nefertjentet,1
2944,Stela of Two Brothers,1
2887,Stela of a Man,1
5570,Stela of a Woman Named Niseret,1
5428,Stela of the God Bes,1
5313,Stela of the God's-Father of Amun Pakeshi,1
3758,Stela of the Heb Sed of Amenhotep III,1
5312,"Stela of the Lady of the House, Tabiemmut",1
3907,Stela of the Overseer of the Fortress Intef,1
5374,Stela of the Overseer of the Treasurers Isi,1
1867,Stela of the Scribe Amenhotep,1
4917,Stela of the Sculptor Qen worshipping Amenhotep I and Ahmose-Nefertari,1
4846,Stela of the Vizier Neferrenpet,1
1396,Stela of the lector priest of Amun Siamun and his mother the singer Amenhotep,1
4826,Stela with Aten cartouche with traces of royal hand at one side,1
1999,Stela with a seated figure of Re-Harakhty,1
2012,"Stela with man offering to Re-Harakhty, unfinished",1
4641,"Stele of ""Blessed Chrysaphios""",1
4534,Stele of 'Sister Helen of Hage',1
4535,Stele of Apa Moses,1
4661,Stele with Inscribed Diagrams,1
1440,Stelophorous Statue of Bay,1
1824,Stem of lotiform goblet with palm fronds in relief,1
1720,Stern of a barque from a standard,1
5191,Stone Jar with Lug Handles,1
3607,Stone Jug,1
1141,Stone Mason's Chisel,2
1512,Stone bowl,1
4551,Stonepaste,1
641,Stool,2
3611,Stool with woven seat,1
4567,Storage Jar,1
3791,Storage Jar Embossed with the Hathor Emblem,1
4931,Storage Jar from Tutankhamun's Embalming Cache,1
794,Storage jar,2
370,Strainer,4
897,Strainer or vase fragment,2
5762,Strand of Inscribed Scarabs,1
5763,Strand of Scarab and Scaraboid Beads,1
5081,Strap chain with one decorated terminal preserved,1
4621,Striding Figure,1
535,Striding Man,3
4374,Striding Thoth,1
3869,String Bracelet with a Cowroid Amulet,1
2407,String from papyrus charm,1
2983,"String of  ball beads, cowrie-styled beads, and a scarab",1
3868,"String of 1 squatting ape, 5 Ba birds, and 2 Horus amulets",1
1055,String of 10 Beads,2
3284,String of 10 Eye Beads,1
1533,String of 10 Mosaic Beads,1
2118,String of 10 beads,1
1513,String of 11 Beads,1
2363,String of 11 Eye Beads,1
1548,String of 11 Eyed Beads,1
2057,String of 11 beads,1
2133,String of 115 discoid ridged beads,1
1534,String of 12 Beads,1
1036,String of 12 Eye Beads,2
373,String of 12 Eyed Beads,4
1655,String of 12 elongated disc beads,1
2131,String of 13 beads,1
2824,String of 14 Beads,1
1494,String of 14 beads,1
2123,String of 15 bugle beads,1
2134,String of 15 disc beads,1
2132,String of 15 hexagonal beads,1
1541,String of 16 Beads,1
1537,String of 16 Double Beads,1
979,String of 16 beads,2
2822,String of 17 Beads,1
2121,String of 17 eyed beads,1
1547,String of 18 Eyed Beads,1
1514,"String of 19 ""Bes"" Beads",1
2757,String of 19 beads,1
607,String of 21 Beads,3
1542,String of 21 Eye Beads,1
1539,String of 22 Beads,1
2126,String of 22 elongated disc beads,1
2120,String of 22 eyed beads,1
2368,String of 23 Beads,1
2314,String of 23 beads,1
1515,String of 25 Eyed Beads,1
1532,String of 26 Eyed Beads,1
2369,String of 27 Eye Beads,1
2370,String of 27 Eyed Beads,1
874,String of 29 Beads,2
603,String of 3 Beads,3
2758,String of 3 amulets and 1 cylindrical bead,1
863,String of 31 Beads,2
2828,String of 32 Eyed Beads,1
1536,String of 37 Beads,1
2827,String of 39 Eyed Beads,1
924,String of 4 Beads,2
2367,String of 4 Bugle Beads,1
590,String of 4 Eyed Beads,3
1170,String of 4 beads,2
2129,String of 4 pear-shaped beads,1
2130,String of 4 spheroid beads,1
2859,String of 43 beads,1
5106,String of 46 Cowroids Inscribed with Various Hieroglyphs,1
2128,String of 46 disc beads,1
3716,String of 46 round beads in graded sizes,1
359,String of 5 Beads,4
1543,String of 5 Double Disc Beads,1
587,String of 5 Eyed Beads,3
1535,String of 5 Mosaic Beads,1
2588,String of 5 beads,1
2124,String of 5 bugle beads,1
2096,String of 5 eyed beads,1
2125,String of 5 four-sided beads,1
1656,String of 5 knobbed beads,1
1040,String of 50 Eyed Beads,2
1538,String of 52 Beads,1
2826,String of 53 Beads,1
918,String of 6 Beads,2
2119,String of 6 beads,1
2098,String of 61 spheroid beads,1
2722,String of 63 ball beads and 1 wedjat amulet of Hepy,1
3283,String of 65 Beads,1
566,String of 7 Beads,3
980,String of 7 Eyed Beads,2
2823,String of 7 Mosaic Beads,1
2135,String of 7 beads,1
2127,String of 7 elongated disc beads,1
2405,String of 7 fly amulets,1
3735,String of 70 beads,1
371,String of 8 Beads,4
2122,String of 8 beads,1
3870,String of 8 kidney-shaped seeds,1
1493,String of 9 Beads,1
920,String of 9 Eyed Beads,2
3303,String of Amethyst Ball Beads,1
2773,String of Ancillaria shells,1
190,String of Ball Beads,8
5021,String of Barrel Beads,1
103,String of Beads,13
2680,String of Beads and Amulets,1
2696,String of Beads and Bes Amulet,1
1976,String of Beads with Bastet Pendant,1
5382,String of Beads with Feline-head Amulets,1
314,String of Big Ball Beads,5
2574,String of Carnelian Ball  Beads,1
2573,String of Carnelian Ball Beads,1
1178,String of Carnelian Beads,2
2753,String of Carnelian Beads and Poppy Pendants,1
275,String of Large Flat Disk Beads,5
5014,String of Large Lozenge-Shaped Beads,1
5028,String of Leaf Beads,1
5128,String of Melon-seed Beads,1
5020,String of Miscellaneous Beads,1
1540,String of Pearls,1
2752,String of Quartz Ball Beads,1
5358,String of Scaraboids,1
167,String of Short Cylindrical Beads,8
934,String of Small Disk Beads,2
1693,String of Tiny Disk Beads,1
3393,String of Wedjat Amulets,1
479,String of amulets,3
47,String of beads,26
403,String of beads and amulets,4
2695,String of beads and shells,1
2769,String of beads from girdle,1
3824,String of beads of Hapiankhtifi,1
2805,String of beads with scarab,1
2806,"String of beads, barrel and one acacia",1
2762,"String of beads, hawk amulet and cornflower pendant",1
2768,String of black faience beads with encrustations,1
2982,String of blue faience ball and cylinder beads,1
2751,String of blue faience disk beads,1
2780,"String of carnelian, beryl and steatite drop beads",1
3193,String of cowrie shell beads on fiber,1
1221,String of cowrie shells,2
3187,String of cylindrical beads,1
2541,String of disk beads,1
2825,String of elongated disk beads,1
5920,String of lentoid beads,1
3840,String of ring and ball beads of Hepy,1
3194,String of ring beads with two ball beads,1
2976,String of shells,1
2650,String of small beads,1
2770,String of star amulets,1
2095,String of tiny disc beads,1
3339,"String of tiny disk beads, barrels, and 13 Taweret amulets",1
5488,String of tubular beads,1
1554,Strings used to bind papyrus,1
1015,Strip,2
2787,Strng of beads,1
2448,Strut from a Model Bed,1
84,Sunk relief fragment,15
1955,Support for a chair leg,1
5365,"Surveyor's Mallet From Foundation Deposit B, Hatshepsut's Temple",1
5447,Surveyor's Stake from a Foundation Deposit for Hatshepsut's Temple,1
2027,Surveyor's level Amulet,1
762,Sweret Bead,2
5329,Sweret Bead on Gold Wire,1
5724,Sweret Bead on Wire,1
3380,Sweret bead,1
3860,Sword,1
3609,Table,1
1979,Tablet Amulet,1
4402,Tablet from a foundation deposit of King Mentuhotep II,1
4409,Tablet from the foundation deposit of Mentuhotep II,1
5896,Tablet with Chariot Scene,1
2265,Tablet with cartouche and epithets of Aten,1
5226,"Tablet with cartouches of Aten, Akhenaten and Nefertiti",1
4825,Tablet with hand,1
946,Tabula  with Vine Scrolls Containing Aquatic Birds,2
4294,Tabula  with the Head of Spring,1
2530,Tail  for beadwork apron of Senebtisi,1
2622,Talatat with Offerings in the Temple,1
162,Talismanic Scroll,8
1676,Tall shrine-shaped 'canopic' box,1
1468,Tally stone from Hatshepsut's Valley Temple,1
2672,Tanged Tool,1
4125,Tapestry,1
4098,Tapestry band,1
561,Taweret,3
917,Taweret  Amulet,2
94,Taweret Amulet,14
1932,Taweret Figurine,1
99,Taweret amulet,13
1405,Taweret amulet with double head,1
2876,Taweret figurine,1
669,Taweret statuette,2
3831,Tell el-Yahudiya juglet,1
3378,Tell el-Yahudiya type juglet,1
5943,Tell el-Yahudiya-ware fish vessel,1
654,Tell el-Yahudiya-ware jar,2
1147,Tell el-Yahudiya-ware juglet,2
5126,Temple relief,1
4103,Textile,1
4164,Textile Featuring Arabic Inscriptions,1
0,Textile Fragment,1152
2481,Textile Fragment with Bird,1
4097,Textile Fragment with Birds,1
982,Textile Fragment with Inscription,2
4300,Textile Fragment with Interlace Pattern,1
4555,Textile Fragment with Mamluk Emblem,1
2478,Textile Fragment with Scorpion,1
4035,Textile Fragment with Vine Lattice and Birds,1
4316,Textile Fragment with a Leaf,1
960,Textile Fragments,2
4337,Textile Printing Block,1
4089,Textile fragment with Architectural Motif,1
212,Textile manufacturing tool,7
1702,Textile manufacturing tool: needle,1
4133,Textile with Arabesque and Palmette Design,1
4111,Textile with Blue and White Pattern,1
4095,Textile with Foliated Scrolls,1
4102,Textile with Kufic Inscription,1
4112,Textile with Lotus and Arabesque Design,1
4107,Textile with Stripes,1
3515,The Chantress of Amun Nauny's Funerary Papyrus,1
4472,"The Chief of Police, Mentuhotep",1
3628,The Female Pharaoh Hatshepsut,1
1735,The General Tjahapimu,1
1711,"The God's Father, Prophet of Amun in Karnak, Ankhpakhered, son of Nesmin and Tadisetdiankh",1
5948,The Goddess Isis and her Son Horus,1
5244,The Goddess Taweret with a Feline Head,1
3533,The Head of a Cow Goddess,1
4599,The Statue of the Official Mitry,1
5464,The Temple of Dendur,1
2196,The goddess Wadjet with the Horus-child,1
4693,Thighs of Nefertiti,1
3652,Thimble,1
2667,Thirty-two Rosettes,1
333,Thoth Amulet,4
285,Thoth amulet,5
1255,Thoth as baboon,1
2247,Thread ball,1
4288,Three Fragments with a Coptic Inscription,1
5489,Three Knuckle bone Gaming Pieces,1
2645,Three Scribe's Brushes,1
2829,Three Strings of Beads,1
2494,Three Textile Fragments in Two Mounts,1
2625,Three fragments of Charcoal,1
3809,Three frames with papyrus fragments,1
1597,Three gilded leaves from a wreath,1
5703,Three-Handled Amphoriskos,1
4923,Three-handled Jar,1
4753,Throne back,1
4752,"Throne block with Nefertiti titulary, border pattern",1
4750,Throne block with princess title and and border pattern,1
5043,Throne for Statuette of a Deity,1
1933,Throne for a god with royal stature,1
4751,Throne fragment,1
4754,Throne fragment with inscription referring to king and queen,1
183,Throw Stick,8
3006,Throw stick,1
3168,Tie or streamer ribbing,1
88,Tile,15
3347,Tile Inlay Depicting a Torso,1
4906,Tile Inlay depicting a Wig,1
5935,Tile Inlay from the Palace of Ramesses II,1
1078,"Tile Inlay from the Palace of Ramesses II, Captives of Non-Semitic Northern Peoples",2
4905,"Tile Inlay from the Palace of Ramesses II, Torso of a Mesopotamian or Syrian Captive",1
2564,Tile Inlay of a Torso,1
4903,Tile depicting Foreigners,1
4907,Tile depicting a Syrian from the step of a dais,1
159,Tile fragment,9
2228,Tile fragment of clumps of sedge and papyrus plants from the palace of Ramesses II,1
468,"Tile fragment, part of a wig from a figure of the king",3
3672,Tile from Side of Platform of Dais,1
582,Tile from Side of Stairway to Dais,3
229,Tile from marsh scene,6
4898,Tile from the palace of Ramesses II,1
4904,Tile from the walls of Throne Room in Palace of Ramesses II,1
783,Tile from walls of Throne Room in the palace of Ramesses II,2
3308,Tile inlay fragment,1
3340,Tile with a bound Nubian from the the side of a dais,1
2229,Tile with a fragment from a head of a Mesopotamian captive from the palace of Ramesses II,1
2230,Tile with a fragment of a captive from the palace of Ramesses II,1
1076,Tile with a head of a Mesopotamian captive from the palace of Ramesses II,2
4896,Tile with a papyrus plant,1
5908,Tile with fish and lotus flowers in a canal,1
3346,Tile with five stems of a papyrus plant,1
4897,Tile with papyrus plant,1
2219,Tile with persea fruit and leaves,1
4895,Tile with the image of Bes from the palace of Ramesses II,1
829,Tile with water flowers in a canal,2
2380,"Tile, marsh scene",1
148,Tiles and ornaments from the palace of Ramesses II,9
1002,Tiraz,2
113,Tiraz Fragment,12
4170,Tiraz Fragment with Inscription,1
362,Tiraz Textile Fragment,4
1113,Tiraz Textile Panel,2
4338,Tiraz Veil,1
4549,Tiraz with Medallions,1
321,Tit  amulet,5
2505,Tit  from string of amulets,1
1584,Tit amulet,1
1568,Tit sign inlay,1
526,Tjes-Knot Amulet,3
763,Tjes-Knot Amulet from a Foundation Deposit for Hatshepsut's Temple,2
4371,Toad Amuleet,1
665,Toe,2
4964,Toe fragment,1
4713,Toe of prostrate foot  of Akhenaten or Nefertiti,1
93,Toe stall,14
911,Toilet Vase,2
3300,Toilet box decoration,1
2899,Toilet cup,1
2875,Toilet dish,1
735,Toilet jar,2
310,Toilet vase,5
2725,"Toilet vase with two handles, inscribed for the Seal Bearer Kemes",1
4521,Token,1
2390,Tomb Chapel of Raemkai,1
2639,Tomb Chapel of Raemkai: East Wall,1
2640,Tomb Chapel of Raemkai: False Door on West Wall,1
2642,Tomb Chapel of Raemkai: North Wall,1
2638,Tomb Chapel of Raemkai: South Wall,1
2641,Tomb Chapel of Raemkai: West Wall,1
1497,Tomb Stela of Hetepsi,1
2354,Tomb chapel of Raemkai: North wall of the entrance corridor,1
2643,Tomb chapel of Raemkai: South wall of the entrance corridor,1
2637,"Tomb chapel of Raemkai: west wall, offering bearers",1
904,Tombstone,2
31,Tool,35
944,Tool Fragment,2
3855,Top of Lotiform Cup,1
5016,Top of a Papyrus Stalk  Mirror Handle,1
1975,Torch-holder,1
1496,Torque-Like Necklace of the Child Myt,1
1139,Torso,2
3549,Torso of Akhenaten,1
3548,Torso of Nefertiti from a dyad holding a stela in front of the bodies,1
5950,Torso of a High General,1
5610,"Torso of a Ptolemaic King, inscribed with cartouches of a late Ptolemy",1
1710,Torso of a Striding Draped Male Figure,1
5624,Torso of a king,1
5232,Torso of king with hand of queen offering behind,1
3179,Towel,1
3188,Transverse arrowhead hafted on an arrow fragment,1
1086,Travelling Boat being Rowed,2
254,Tray,6
4174,Tray Made for the Rasulid Sultan al-Mu'ayyad Da'ud ibn Yusuf,1
4217,Tray Stand,1
2980,Tray of Tubular beads,1
5423,Tray of clay balls with embedded faience ring beads,1
3565,Triad,1
3702,"Triad of Osiris, Isis, and Horus",1
4951,"Trial Piece of king's or queen's Head, on the reverse a falcon's head",1
3936,Trial Piece with Relief of Head of Akhenaten,1
3555,"Trial piece of Akhenaten, on the reverse a horse's head",1
4770,Trial piece with hieroglyphs,1
4140,Tripod for kiln,1
4447,Trowel,1
1972,Tube for Eye Paint  in the Shape of a Papyrus Column,1
2681,Tubular instrument,1
423,Tunic,4
4104,Tunic Band with Repeating Motif of Confronted Griffins,1
4314,Tunic Fragment,1
4268,Tunic Fragment with Applied Bands,1
4088,Tunic Fragment with Button Closure,1
4305,Tunic Fragment with Lions and Putti,1
4085,Tunic Fragments with Scattered Design,1
480,Tunic Ornament Showing Christ and the Virgin Flanked by Angels,3
1018,Tunic with Dionysian Ornament,2
4285,Tunic with Interlace Decoration,1
5683,Turban from the Head of a Mummy of a Child,1
1923,Turban from the Head of a Mummy of a Woman,1
546,Turtle amulet,3
4007,Turtle as a Votive Mehen Game,1
4515,Tusk Fragment with Christ Enthroned,1
2170,Tusk amulet,1
5565,Tusk figure of a man,1
5086,Tutu,1
1136,Tweezer,2
1135,Tweezer fragment,2
3519,Tweezer-Razor,1
2452,Tweezer-Razor Implement,1
5176,Tweezer-razor,1
5757,Tweezer-razor from the Burial of Amenemhat,1
111,Tweezers,12
867,Tweezers Mounted on a Wood Block,2
1959,Tweezers ending in hands,1
623,Twenty-sided die  with faces inscribed with Greek letters,3
2411,Two Bottles in the Form of Pomegranates,1
3217,Two Handled Jar and Lid decorated with a Resting Ibix Calf,1
1469,Two Handled Jar and Lid with the Head of Bes,1
2644,Two Scribe's Brushes,1
3858,Two Sections of a Composite Bow,1
2419,Two Vases in the Shape of a Mother Monkey with her Young,1
2181,Two cats surmounting a box for an animal mummy,1
3798,Two hippopotami figurine,1
2213,Two ichneumons surmounting a shrine-shaped box for an animal mummy,1
746,Two papyrus fragments,2
4237,Two-Handled Amphora,1
4204,Two-Handled Jar,1
4932,Two-Handled Jar from Tutankhamun's Embalming Cache,1
5749,Two-Handled Jar from the Burial,1
4404,Two-Handled Ointment Jar,1
4232,Two-Sided Plaque with Gazelles,1
315,Two-finger amulet,5
5493,Two-handled Jar,1
4994,Two-handled globular jar,1
2292,Two-sided curved element with names of Akhenaten and Nefertiti on both sides,1
1948,Two-sided relief,1
4470,Two-strand Necklace of the Child Myt,1
3215,Umbel Mold,1
33,Umbel Pendant,33
3071,Unattached Spacers from a Bracelet or Anklet of Sithathoryunet,1
1920,Undecorated Coffin,1
2561,Unevenly made jar of desert clay,1
2495,Unfinished Bead,1
5924,"Unfinished Funerary Stela for a Family, Space Left Blank for Name",1
2784,Unfinished Scarab,1
3155,Unfinished Statuette,1
3156,Unfinished hieroglyphs,1
5764,Unguent Jar from Neferkhawet's Tomb,1
5033,Unguent vessel,1
5203,Unidentified fragment,1
4863,Uninscribed Cartouche-Shaped Plaque,1
1187,Uninscribed Funerary Cone,2
227,Uninscribed Heart Scarab,6
865,Uninscribed Scarab,2
1142,Uninscribed Scarab Bead,2
